,0,1,2,Tax-Supported Debt Principal Outstanding as of 8/31/03 ,Tax-Supported Debt Interest Outstanding as of 8/31/03 ,Tax-Supported Debt Service Outstanding as of 8/31/03 ,2002 M&O Tax Rate ,2002 I&S Tax Rate ,2002 TOTAL Tax Rate ,2002 Tax Year Assessed Valuation (AV) ,Population ,Debt Ratio Tax Debt to Assessed Valuation (AV) ,Debt Ratio Tax Debt Service to AV ,Debt Ratio Tax Debt Per Capita 
886,031-104-03,Port Isabel,Cameron,500000,49992.5,549992.5,0.59164,0.09536,0.687,159077295,5174,0.0031431261136292267,0.003457391578100445,96.63703131039814
887,029-103-03,Port Lavaca,Calhoun,4990000,1986910,6976910,0.634,0.0842,0.7182,304605904,11939,0.01638182298659582,0.022904710343368787,417.95795292738086
888,123-108-03,Port Neches,Jefferson,21130000,6759300,27889300,0.38929,0.28871,0.678,714397645,13338,0.029577365138150756,0.0390389024868636,1584.1955315639527
889,205-105-03,Portland,San Patricio,5480000,3376915,8856915,0.4804,0.0596,0.54,510651149,15422,0.010731396591844347,0.01734435537322173,355.33653222668914
890,085-101-03,Post,Garza,5200000,2692852.75,7892852.75,0.4025,0.3683,0.7708,84150900,3796,0.061793753839828214,0.0937940384475983,1369.86301369863
891,129-004-03,Post Oak Bend,Kaufman,,,,,,,,426,,,0
892,007-105-03,Poteet,Atascosa,261080,235451.35,496531.35,0.4121,0.1201,0.5322,37983033,3464,0.006873595376124913,0.01307245132320002,75.36951501154735
893,247-103-03,Poth,Wilson,,,,0.274,0.0781,0.3521,40486538,1959,0,0,0
894,091-105-03,Pottsboro,Grayson,,,,0.34396,0.08925,0.43321,71317085,1619,0,0,0
895,175-007-03,Powell,Navarro,,,,,,,,108,,,0
896,107-008-03,Poyner,Henderson,,,,,,,,322,,,0
897,237-101-03,Prairie View,Waller,403280.75,104355.56,507636.31,0.34128,0.15872,0.5,53464036,4486,0.007543028551005764,0.00949491186935457,89.89762594739189
898,125-102-03,Premont,Jim Wells,,,,0.395905,0,0.395905,29046332,2795,0,0,0
899,189-102-03,Presidio,Presidio,1566228.08,381526.99853266,1947755.07853266,0.2166,0.3689,0.5855,57797427,4555,0.02709857793496586,0.03369968491041409,343.848096597146
900,031-114-03,Primera,Cameron,482000,293823.5,775823.5,0.644238,0.099755,0.743993,28818562,2954,0.016725331402725786,0.026920965036354,163.16858496953284
901,043-109-03,Princeton,Collin,3459000,2433433.4306,5892433.4306,0.460333,0.240967,0.7013,113323217,3728,0.03052331280005932,0.05199670099905476,927.8433476394849
902,108-118-03,Progreso,Hidalgo,,,,0.3654,0,0.3654,38579648,5053,0,0,0
903,108-002-03,Progreso Lakes,Hidalgo,,,,,,,,242,,,0
904,043-110-03,Prosper,Collin,4336728.35,1882642.2533333334,6219370.6033333335,0.244698,0.115302,0.36,219855606,2612,0.019725348054122394,0.028288433106105713,1660.3094754977028
905,030-104-03,Putnam,Callahan,,,,0.09244,0,0.09244,1857950,85,0,0,0
906,238-002-03,Pyote,Ward,,,,,,,,128,,,0
907,099-102-03,Quanah,Hardeman,,,,0.82,0,0.82,50092170,2860,0,0,0
908,034-106-03,Queen City,Cass,955000,371522.5,1326522.5,0.4071,0.162054,0.569154,29541160,1593,0.03232777588964008,0.0449042116152514,599.4978028876334
909,116-104-03,Quinlan,Hunt,1170461.24,565052.890175,1735514.130175,0.282213,0.318887,0.6011,37818050,1422,0.03094980412792304,0.04589115859159846,823.109170182841
910,020-118-03,Quintana,Brazoria,,,,0.16,0,0.16,2961126,39,0,0,0
911,023-101-03,Quitaque,Briscoe,,,,0.5246,0,0.5246,8671889,413,0,0,0
912,250-104-03,Quitman,Wood,1730000,411092.57,2141092.57,0.3871,0,0.3871,78846617,2065,0.0219413345280242,0.027155160886611025,837.772397094431
913,054-103-03,Ralls,Crosby,,,,0.74194,0,0.74194,31864282,2184,0,0,0
914,031-115-03,Rancho Viejo,Cameron,,,,0.4046,0,0.4046,142924413,1762,0,0,0
915,067-106-03,Ranger,Eastland,1300000,1280925,2580925,0.5778,0,0.5778,34306770,2542,0.037893395385225716,0.07523077806508745,511.40833988985054
916,031-003-03,Rangerville,Cameron,,,,,,,,204,,,0
917,231-102-03,Rankin,Upton,65000,7410,72410,0.2919,0.4417,0.7336,8897056,777,0.007305787442497833,0.008138647210942585,83.65508365508366
918,152-106-03,Ransom Canyon,Lubbock,1280000,717627.5,1997627.5,0.47058,0.14942,0.62,75864048,1054,0.01687228712077162,0.02633167557839782,1214.4212523719166
919,074-001-03,Ravenna,Fannin,,,,,,,,222,,,0
920,245-102-03,Raymondville,Willacy,7815000,4724104.89333333,12539104.89333333,0.574,0.132,0.706,111402156,9630,0.07015124554680971,0.11255711149192957,811.5264797507788
921,019-110-03,Red Lick,Bowie,,,,0.1075,0,0.1075,38555407,852,0,0,0
922,070-108-03,Red Oak,Ellis,10640000,8795558.75,19435558.75,0.57081,0.04419,0.615,238511761,5458,0.044609959506357426,0.08148679406211755,1949.4320263832906
923,019-109-03,Redwater,Bowie,,,,0.0975,0,0.0975,16074186,884,0,0,0
924,196-102-03,Refugio,Refugio,2841000,1751854.16667,4592854.16667,0.6423,0.1551,0.7974,53215440,2860,0.05338676143615462,0.08630679679938755,993.3566433566433
925,037-003-03,Reklaw,Cherokee-Rusk,,,,,,,,328,,,0
926,139-104-03,Reno (a),Lamar,2715000,1149196.25,3864196.25,0.2333,0.0942,0.3275,87946515,2823,0.030871035651611665,0.0439380258558284,961.7428267800212
927,184-106-03,Reno (b),Parker,,,,,,,,2595,,,0
928,175-008-03,Retreat,Navarro,,,,,,,,352,,,0
929,249-107-03,Rhome,Wise,2440000,1880157.5,4320157.5,0.523,0.113,0.636,46851758,682,0.0520791557063878,0.09220907996664714,3577.7126099706743
930,175-108-03,Rice,Navarro,,,,0.25,0,0.25,16103653,860,0,0,0
931,057-125-03,Richardson,Dallas-Collin,198105000,105303862.7361,303408862.7361,0.30416,0.17369,0.47785,8799366278,96956,0.022513553106125173,0.034480762949336115,2043.2464210569742
932,175-110-03,Richland,Navarro,359000,326610,685610,0.2079,0,0.2079,5145060,304,0.06977566831096237,0.13325597757849278,1180.921052631579
933,220-120-03,Richland Hills,Tarrant,4985000,1579820.5,6564820.5,0.375221,0.042112,0.417333,375606547,8204,0.013271866637617475,0.0174779181897487,607.6304241833252
934,206-101-03,Richland Springs,San Saba,,,,0.34,0,0.34,5695540,342,0,0,0
935,079-104-03,Richmond,Fort Bend,9770000,3785007.5,13555007.5,0.4358,0.3542,0.79,245361491,11863,0.03981879943825415,0.05524504862093457,823.569080333811
936,020-106-03,Richwood,Brazoria,950000,709592.5,1659592.5,0.5883,0.1029,0.6912,75894450,3123,0.012517384341015713,0.02186711281259697,304.1946845981428
937,161-119-03,Riesel,McLennan,462000,511290,973290,,,,,986,,,468.55983772819474
938,240-102-03,Rio Bravo,Webb,,,,0.192956,0.307044,0.5,38288564,5657,0,0,0
939,214-102-03,Rio Grande City,Starr,,,,,,,,12603,,,0
940,031-105-03,Rio Hondo,Cameron,515000,470950,985950,0.6808,0,0.6808,32438505,2019,0.015876194047783645,0.030394434022159775,255.07677067855374
941,126-109-03,Rio Vista,Johnson,115000,15975,130975,0.3658,0.1331,0.4989,18080890,686,0.006360306378723614,0.007243835895246307,167.6384839650146
942,067-102-03,Rising Star,Eastland,,,,0.64834,0,0.64834,10615760,829,0,0,0
943,220-129-03,River Oaks,Tarrant,,,,0.79798,0,0.79798,160830251,7049,0,0,0
944,236-102-03,Riverside,Walker,374900,340347.5,715247.5,0.06,0.2902,0.3502,10400043,425,0.03604792787875973,0.06877351372489518,882.1176470588235
945,061-109-03,Roanoke,Denton,7720000,2903655,10623655,0.2641,0.1111,0.3752,488154188,3339,0.01581467534188194,0.021762908648855023,2312.0694818808024
946,173-102-03,Roaring Springs,Motley,75000,60850,135850,0.39878,0,0.39878,6517066,247,0.011508246195450529,0.020845269942026057,303.6437246963563
947,041-102-03,Robert Lee,Coke,,,,0.347908,0,0.347908,23625830,1157,0,0,0
948,161-116-03,Robinson,McLennan,11980000,5027030,17007030,0.214558,0.144442,0.359,273215117,8220,0.04384823259980889,0.06224776354523604,1457.4209245742093
949,178-106-03,Robstown,Nueces,2344380,1729638.75,4074018.75,0.788666,0.293413,1.082079,151368720,12608,0.015487876227003835,0.026914535248762094,185.94384517766497
950,076-101-03,Roby,Fisher,,,,0.52,0,0.52,8313151,659,0,0,0
951,104-103-03,Rochester,Haskell,,,,0.7248,0,0.7248,3439327,368,0,0,0
952,166-102-03,Rockdale,Milam,685000,213675,898675,0.3295,0.2236,0.5531,130718992,5439,0.005240248486616237,0.006874861764539922,125.94226879941165
953,004-101-03,Rockport,Aransas,7295000,2786959.375,10081959.375,0.2044,0.0792,0.2836,694741330,8192,0.010500310957460958,0.014511817477448764,890.5029296875
954,069-101-03,Rocksprings,Edwards,479000,115525,594525,0.2711,0,0.2711,20133344,1243,0.02379137812377318,0.029529371772518267,385.3580048270314
955,199-102-03,Rockwall,Rockwall,23460000,9665265,33125265,0.1994,0.1606,0.36,1853397962,22334,0.01265783198265975,0.01787272117438532,1050.4164054804335
956,032-102-03,Rocky Mound,Camp,,,,0.35779,0,0.35779,1573010,96,0,0,0
957,014-102-03,Rogers,Bell,1000000,862150,1862150,0.5,0.169,0.669,17975495,1097,0.05563129137751144,0.10359380923863293,911.5770282588878
958,227-103-03,Rollingwood,Travis,,,,0.1127,0,0.1127,247235249,1382,0,0,0
959,214-101-03,Roma,Starr,7994000,2254308.85,10248308.85,0.38,0,0.38,119197730,10135,0.06706503555059312,0.08597738270686867,788.751850024667
960,170-112-03,Roman Forest,Montgomery,,,,0.5,0,0.5,40652428,1975,0,0,0
961,110-102-03,Ropesville,Hockley,,,,0.62,0,0.62,6154160,519,0,0,0
962,177-101-03,Roscoe,Nolan,,,,0.5963,0,0.5963,29588272,1316,0,0,0
963,181-101-03,Rose City,Orange,422000,170177.5,592177.5,0.10636,0.0767,0.18306,19218846,519,0.021957613896276602,0.03081233389351265,813.102119460501
964,100-104-03,Rose Hill Acres,Hardin,,,,0.058339,0,0.058339,12336070,483,0,0,0
965,073-102-03,Rosebud,Falls,,,,0.616462,0,0.616462,22332080,1443,0,0,0
966,079-107-03,Rosenberg,Fort Bend,24345000,10073250,34418250,0.275,0.28,0.555,672606342,27136,0.03619501999878556,0.05117146219236809,897.1477004716982
967,161-006-03,Ross,McLennan,,,,,,,,233,,,0
968,129-005-03,Rosser,Kaufman,,,,,,,,409,,,0
969,076-102-03,Rotan,Fisher,,,,0.81382,0,0.81382,17697555,1561,0,0,0
970,016-001-03,Round Mountain,Blanco,,,,,,,,116,,,0
971,246-106-03,Round Rock,Travis-Williamson,89807000,58118388.75,147925388.75,0.19415,0.14805,0.3422,5057457805,73858,0.01775734043914579,0.02924896152445507,1215.9414010669122
972,075-105-03,Round Top,Fayette,,,,0.0203,0,0.0203,12185890,78,0,0,0
973,057-110-03,Rowlett,Dallas,51230000,26204403.125,77434403.125,0.433127,0.206873,0.64,2521548853,49908,0.020316877834450586,0.030709063214409988,1026.4887392802757
974,139-105-03,Roxton,Lamar,,,,0.3,0.05,0.35,9479177,698,0,0,0
975,199-103-03,Royse City,Rockwall,1902000,750627.5,2652627.5,0.3124,0.1821,0.4945,144637261,3579,0.013150138400366971,0.01833986264438456,531.433361274099
976,104-104-03,Rule,Haskell,,,,0.5014,0,0.5014,9382930,674,0,0,0
977,249-108-03,Runaway Bay,Wise,1974999.97,925677.68553,2900677.65553,0.3909,0.1902,0.5811,69333315,1199,0.028485584022630392,0.04183670801735068,1647.2059799833194
978,128-104-03,Runge,Karnes,30000,3607.5,33607.5,0.7035,0,0.7035,10758092,1084,0.0027885985730555195,0.0031239275514654457,27.675276752767527
979,037-103-03,Rusk,Cherokee,1380000,641295,2021295,0.4896,0,0.4896,76340934,5228,0.01807680267574405,0.026477210771353676,263.96327467482786
980,232-101-03,Sabinal,Uvalde,,,,0.469,0.2069,0.6759,24139829,1627,0,0,0
981,057-111-03,Sachse,Dallas-Collin,7005000,2282948.541711118,9287948.541711118,0.508422,0.066975,0.575397,673947043,13015,0.010393991742760714,0.013781421905743295,538.2251248559354
982,091-118-03,Sadler,Grayson,,,,,,,,419,,,0
983,220-121-03,Saginaw,Tarrant,18350000,7970186.875,26320186.875,0.248601,0.291399,0.54,685282292,15389,0.02677728611145843,0.03840780242282986,1192.4101631035155
984,015-122-03,Saint Hedwig,Bexar,1375000,835437.5,2210437.5,0.434188,0,0.434188,61148465,1968,0.022486255378610077,0.03614869972615012,698.6788617886178
985,169-103-03,Saint Jo,Montague,150000,32550,182550,0.52407,0.16093,0.685,19826230,964,0.007565734887570658,0.00920749935817349,155.60165975103735
986,043-120-03,Saint Paul,Collin,,,,0.490043,0,0.490043,31303390,709,0,0,0
987,014-112-03,Salado,Bell,,,,,,,,1951,,,0
988,226-101-03,San Angelo,Tom Green,42180000,15320043.85,57500043.85,0.76844,0.09986,0.8683,2288535036,87423,0.01843100469797658,0.02512526264422023,482.48172677670635
989,015-118-03,San Antonio,Bexar,904228107.8,365264387.7416663,1269492495.5416663,0.36204,0.2165,0.57854,41952297013,1194222,0.02155372106370723,0.03026038109780452,757.1691928301437
990,015-118-03cp,San Antonio-Commercial Paper,Bexar,10500000,,10500000,,,,,,0.0002502842692200216,0.0002502842692200216,8.792335093475083
991,015-118-03c,San Antonio-CONDUIT,Bexar,,,,,,,,,,,
992,203-102-03,San Augustine,San Augustine,1335000,548538.75,1883538.75,0.5,0,0.5,42871438,2480,0.031139613278192348,0.04393458297340061,538.3064516129032
993,031-109-03,San Benito,Cameron,12715000,5169056.25,17884056.25,0.526972,0.146839,0.673811,378281594,24068,0.033612526228278504,0.04727709868432034,528.2948313112847
994,066-003-03,San Diego,Duval-Jim Wells,1264000,423135,1687135,,,,,4671,,,270.6058659815885
995,071-106-03,San Elizario,El Paso,,,,,,,,,,,
996,008-104-03,San Felipe,Austin,,,,,,,,902,,,0
997,108-116-03,San Juan,Hidalgo,9325000,5283919.375,14608919.375,0.491964,0.195582,0.687546,386092015,28182,0.024152273649067826,0.037837921550902834,330.88496203250304
998,227-114-03,San Leanna,Travis,,,,0.2498,0,0.2498,25429331,390,0,0,0
999,105-103-03,San Marcos,Hays,33615000,12350643.75,45965643.75,0.2298,0.2412,0.471,1627210376,41602,0.0206580541126048,0.028248126012441307,808.0140377866448
1000,205-002-03,San Patricio,San Patricio,,,,,,,,318,,,0
1001,245-103-03,San Perlita,Willacy,159000,85525,244525,0.4989,0,0.4989,5994760,678,0.026523163562844884,0.04078978974971475,234.5132743362832
1002,206-102-03,San Saba,San Saba,80000,34000,114000,0.31942,0,0.31942,60765720,2680,0.0013165317550750653,0.0018760577509819682,29.850746268656717
1003,184-107-03,Sanctuary,Parker,,,,,,,,273,,,0
1004,117-104-03,Sanford,Hutchinson,,,,0.25,0,0.25,2428010,199,0,0,0
1005,061-110-03,Sanger,Denton,3525000,1607473.75,5132473.75,0.3463,0.2192,0.5655,228814245,5006,0.015405509390379083,0.02243074398624089,704.1550139832201
1006,220-132-03,SANSOM PARK,Tarrant,197000,26105.625,223105.625,0.54,0,0.54,69016117,4216,0.0028544057325044815,0.003232659771340077,46.72675521821632
1007,042-101-03,Santa Anna,Coleman,340000,244095,584095,0.5849,0.1525,0.7374,14021690,1042,0.024248146978003364,0.0416565335562261,326.29558541266795
1008,094-106-03,Santa Clara,Guadalupe,,,,,,,,924,,,0
1009,084-113-03,Santa Fe,Galveston,,,,0.2719,0,0.2719,317317681,10019,0,0,0
1010,031-106-03,Santa Rosa,Cameron,,,,0.543382,0,0.543382,24190383,2863,0,0,0
1011,074-106-03,Savoy,Fannin,,,,0.5329,0,0.5329,15421267,861,0,0,0
1012,094-102-03,Schertz,Guadalupe,13470000,4820387.25,18290387.25,0.3091,0.0734,0.3825,1030332177,20762,0.013073453688712664,0.01775193249157354,648.7814276081302
1013,075-104-03,Schulenburg,Fayette,,,,0.1802,0,0.1802,125218200,2747,0,0,0
1014,005-001-03,Scotland,Archer-Clay,280000,143325,423325,,,,,449,,,623.6080178173719
1015,102-001-03,Scottsville,Harrison,,,,,,,,268,,,0
1016,101-112-03,Seabrook,Harris,10015000,4527611.58333,14542611.58333,0.412716,0.187867,0.600583,534715083,10177,0.018729600713357848,0.02719693542538429,984.0817529723887
1017,029-102-03,Seadrift,Calhoun,16000,1440,17440,0.4871,0,0.4871,18966542,1376,0.0008435907821257033,0.0009195139525170165,11.627906976744185
1018,057-112-03,Seagoville,Dallas-Kaufman,4810396.35,2290473.65,7100870,0.569302,0.080698,0.65,277295472,11094,0.01734754742046419,0.025607594486793495,433.60342076798264
1019,083-101-03,Seagraves,Gaines,,,,0.7569,0.0462,0.8031,31629580,2282,0,0,0
1020,008-103-03,Sealy,Austin,5770000,1844508.53472222,7614508.53472222,0.2395,0.1659,0.4054,212968343,5563,0.027093228593134146,0.03575418030426344,1037.2101384145246
1021,094-103-03,Seguin,Guadalupe,6685000,2662726.25,9347726.25,0.2691,0.1316,0.4007,813579625,22741,0.008216774111077327,0.011489626783610762,293.96244668220396
1022,015-120-03,Selma,Bexar-Comal-Guadalupe,3740000,1495385,5235385,0.2415,0.1285,0.37,221824080,1159,0.016860207422025597,0.02360151792357259,3226.9197584124245
1023,083-102-03,Seminole,Gaines,,,,0.6,0,0.6,141169747,5803,0,0,0
1024,187-001-03,Seven Oaks,Polk,,,,,,,,142,,,0
1025,107-009-03,Seven Points,Henderson-Kaufman,,,,,,,,1211,,,0
1026,012-101-03,Seymour,Baylor,300000,57750,357750,0.3263,0.1477,0.474,51824968,2785,0.005788715585892884,0.006903043336177265,107.71992818671454
1027,061-129-03,Shady Shores,Denton,,,,0.34,0,0.34,114822200,1712,0,0,0
1028,152-102-03,Shallowater,Lubbock,355000,162968.75,517968.75,0.45215,0,0.45215,57703374,2153,0.006152153251905166,0.008976403182247194,164.8862052949373
1029,242-101-03,Shamrock,Wheeler,235000,67172.5,302172.5,0.59005,0,0.59005,46468600,1914,0.005057178395733893,0.006502724420361276,122.77951933124346
1030,015-114-03,Shavano Park,Bexar,3490000,2749337.5,6239337.5,0.234149,0.065746,0.299895,329056104,1939,0.010606094090264924,0.018961318219460836,1799.8968540484786
1031,170-108-03,Shenandoah,Montgomery,2230000,586251.25,2816251.25,0.0716,0.3471,0.4187,225449108,1541,0.009891367589708983,0.012491738268487627,1447.1122647631407
1032,204-101-03,Shepherd,San Jacinto,697000,698130,1395130,0.2591,0,0.2591,39470055,2138,0.017658956897830518,0.03534654309450544,326.00561272217027
1033,091-112-03,Sherman,Grayson,1650000,1644486.25,3294486.25,0.4,0,0.4,1474062599,35788,0.0011193554474005075,0.002234970382014285,46.104839611042806
1034,143-103-03,Shiner,Lavaca,2690000,1268418.125,3958418.125,0.3396,0,0.3396,85038765,2032,0.031632632482374363,0.04654839619319495,1323.8188976377953
1035,101-113-03,Shoreacres,Harris,,,,0.69071,0,0.69071,73872950,1554,0,0,0
1036,100-103-03,Silsbee,Hardin,6075000,2635700,8710700,0.33,0.04,0.37,162882830,6451,0.037296748834729845,0.053478319353857,941.714462873973
1037,023-102-03,Silverton,Briscoe,,,,0.4938,0,0.4938,13491662,740,0,0,0
1038,079-115-03,Simonton,Fort Bend,,,,,,,,788,,,0
1039,205-106-03,Sinton,San Patricio,2125000,544976.25,2669976.25,0.62,0,0.62,99496677,5590,0.021357497195609858,0.02683482836316232,380.1431127012522
1040,033-103-03,Skellytown,Carson,,,,0.944104,0,0.944104,6853640,620,0,0,0
1041,152-105-03,Slaton,Lubbock,,,,0.7084,0,0.7084,112809466,6047,0,0,0
1042,089-102-03,Smiley,Gonzales,,,,0.3254,0,0.3254,6199480,465,0,0,0
1043,011-103-03,Smithville,Bastrop,5060000,3299973.75,8359973.75,0.2135,0.209,0.4225,121708107,4242,0.04157488046379688,0.06868871726022327,1192.8335690711929
1044,110-105-03,Smyer,Hockley,,,,0.766,0,0.766,5673127,483,0,0,0
1045,026-103-03,Snook,Burleson,393000,210375,603375,0.25,0,0.25,8235992,582,0.04771738486389982,0.07326075595993779,675.2577319587629
1046,208-101-03,Snyder,Scurry,6385000,2022306.25,8407306.25,0.4236,0,0.4236,243033101,10415,0.026272141423237652,0.0345932558791652,613.0580892942871
1047,071-104-03,Socorro,El Paso,1625000,682905,2307905,0.36627,0.076869,0.443139,426737202,27964,0.003807964228063716,0.00540825826570424,58.11042769274782
1048,015-102-03,Somerset,Bexar,,,,0.5633,0,0.5633,28768831,1669,0,0,0
1049,026-102-03,Somerville,Burleson,1070000,355086.25,1425086.25,0.41602,0.26898,0.685,42564051,1736,0.025138584670899862,0.03348098257846745,616.3594470046083
1050,218-101-03,Sonora,Sutton,,,,0.508077,0,0.508077,78133484,2959,0,0,0
1051,100-102-03,Sour Lake,Hardin,1715000,820562.5,2535562.5,0.437001,0.012999,0.45,38387430,1679,0.04467608276980251,0.06605189511254074,1021.4413341274568
1052,101-114-03,South Houston,Harris,9980000,3875617.5,13855617.5,0.44329,0.2511,0.69439,348907600,16142,0.028603561516000225,0.039711423597537,618.2629166150415
1053,050-001-03,South Mountain,Coryell,,,,,,,,411,,,0
1054,031-112-03,South Padre Island,Cameron,4973000,797222.25,5770222.25,0.24864,0.00947,0.25811,1027942343,2442,0.004837819974889389,0.005613371498210576,2036.4455364455364
1055,220-122-03,Southlake,Tarrant,122627293.25,87621711.6666,210249004.9166,0.32958,0.13242,0.462,3368600951,23767,0.03640303349483914,0.06241433995148213,5159.561292969243
1056,220-122-03c,Southlake-CONDUIT,Tarrant,,,,,,,,,,,
1057,091-116-03,Southmayd,Grayson,,,,0.37471,0,0.37471,26614970,1052,0,0,0
1058,101-115-03,Southside Place,Harris,,,,0.21534,0,0.21534,290621310,1605,0,0,0
1059,098-102-03,Spearman,Hansford,385000,52162.5,437162.5,0.4762,0,0.4762,58593502,2972,0.006570694477350065,0.007460938245336488,129.54239569313594
1060,170-114-03,Splendora,Montgomery,,,,0.3,0,0.3,19455288,1374,0,0,0
1061,136-102-03,Spofford,Kinney,,,,0.391257,0,0.391257,1167775,75,0,0,0
1062,101-116-03,Spring Valley,Harris,980000,123567.5,1103567.5,0.383649,0,0.383649,368499958,3669,0.0026594304252268055,0.0029947561079504926,267.10275279367676
1063,140-104-03,Springlake,Lamb,,,,0.86267,0,0.86267,4082416,139,0,0,0
1064,184-101-03,Springtown,Parker,2838000,1403337.5,4241337.5,0.3474,0.2665,0.6139,91846000,2299,0.030899549245476124,0.046178793850575967,1234.4497607655503
1065,063-102-03,Spur,Dickens,47727,10961.875,58688.875,1.06123,0,1.06123,16991830,1057,0.0028088204743103007,0.003453946690850838,45.15326395458846
1066,079-105-03,Stafford,Fort Bend,12480000,1356307.5,13836307.5,0,0,0,1508961599,17935,0.00827058820335162,0.009169423204122241,695.8461109562309
1067,170-110-03,Stagecoach,Montgomery,,,,0.5316,0,0.5316,17900216,480,0,0,0
1068,127-103-03,Stamford,Jones,3727000,4053847.5,7780847.5,0.7594,0,0.7594,52819724,3447,0.07056076249092101,0.14730950695615144,1081.2300551203946
1069,156-101-03,Stanton,Martin,275000,61855,336855,1.15,0,1.15,31934092,2485,0.00861148643274404,0.010548444590189068,110.66398390342053
1070,107-108-03,Star Harbor,Henderson,,,,0.25,0,0.25,45404166,422,0,0,0
1071,072-102-03,Stephenville,Erath,16350000,4703274.88194443,21053274.88194443,0.3812,0.1038,0.485,518407854,14894,0.03153887402330907,0.04061141188255305,1097.7574862360682
1072,216-101-03,Sterling City,Sterling,,,,0.47501,0,0.47501,18417180,1048,0,0,0
1073,117-102-03,Stinnett,Hutchinson,750000,440497.5,1190497.5,0.25,0.2444,0.4944,32035550,1889,0.02341149129638792,0.03716176247949544,397.03546850185285
1074,247-104-03,Stockdale,Wilson,,,,0.2528,0,0.2528,32605383,1468,0,0,0
1075,211-101-03,Stratford,Sherman,120000,15191.25,135191.25,0.85,0,0.85,44301973,2072,0.002708682974458045,0.0030515853097558433,57.915057915057915
1076,182-104-03,Strawn,Palo Pinto,,,,0.235418,0,0.235418,12237063,744,0,0,0
1077,081-104-03,Streetman,Freestone,48000,17175,65175,0.4168,0,0.4168,5299690,207,0.009057133530451782,0.01229788912181656,231.8840579710145
1078,140-105-03,Sudan,Lamb,25000,1812.5,26812.5,0.7882,0.1913,0.9795,15222337,1040,0.0016423233830652941,0.0017613918283375279,24.03846153846154
1079,079-106-03,Sugar Land,Fort Bend,122590444.8,43246233.6375,165836678.4375,0.10407,0.22479,0.32886,5479162375,68599,0.022373939009245003,0.030266793916195994,1787.058773451508
1080,108-121-03,Sullivan,Hidalgo,,,,,,,,4137,,,0
1081,112-103-03,Sulphur Springs,Hopkins,21880000,8480048.75,30360048.75,0.36304,0.07696,0.44,615791606,14612,0.03553150089545066,0.049302472547831384,1497.3993977552695
1082,139-002-03,Sun Valley,Lamar,,,,,,,,53,,,0
1083,110-103-03,Sundown,Hockley,,,,0.85,0,0.85,33339390,1530,0,0,0
1084,057-113-03,Sunnyvale,Dallas,2500000,820666.25,3320666.25,0.37997,0,0.37997,370088681,3498,0.006755137696307983,0.008972623104893067,714.694110920526
1085,171-102-03,Sunray,Moore,,,,0.2151,0,0.2151,36587860,1961,0,0,0
1086,150-101-03,Sunrise Beach Village,Llano,,,,0.1634,0,0.1634,127480294,741,0,0,0
1087,169-104-03,Sunset,Montague,,,,0.17204,0,0.17204,5910182,345,0,0,0
1088,227-001-03,Sunset Valley,Travis,1475000,215470,1690470,,,,,468,,,3151.709401709402
1089,020-119-03,Surfside Beach,Brazoria,,,,0.4004,0,0.4004,49445493,775,0,0,0
1090,020-107-03,Sweeny,Brazoria,2295000,524187.5,2819187.5,0.6071,0.1838,0.7909,70848230,3684,0.03239318752211594,0.039791925641614476,622.9641693811075
1091,177-102-03,Sweetwater,Nolan,16000000,7265982.5,23265982.5,0.46,0,0.46,236130176,10937,0.06775923463505147,0.09853032295203135,1462.9240193837431
1092,205-107-03,Taft,San Patricio,595000,109816.25,704816.25,0.73454,0.13268,0.86722,54240708,3458,0.010969620824270951,0.012994230274427834,172.06477732793522
1093,153-103-03,Tahoka,Lynn,1510000,456141.25,1966141.25,0.685,0,0.685,45975380,2794,0.03284366545746876,0.04276508970670824,540.4438081603436
1094,225-101-03,Talco,Titus,,,,0.593004,0,0.593004,7948671,571,0,0,0
1095,129-108-03,Talty,Kaufman,,,,,,,,1091,,,0
1096,201-103-03,Tatum,Rusk,220000,23660,243660,0.4209,0,0.4209,19327970,1181,0.011382467998449915,0.012606600693192301,186.28281117696866
1097,246-108-03,Taylor,Williamson,18883365.35,7514969.751597,26398335.101597,0.58955,0.159212,0.748762,553497164,14062,0.03411646269970771,0.047693713389283056,1342.8648378609018
1098,101-117-03,Taylor Lake Village,Harris,1000000,134616.25,1134616.25,0.3007,0.0842,0.3849,268191398,3695,0.0037286803658035297,0.004230621334096629,270.6359945872801
1099,081-102-03,Teague,Freestone,1940000,991630,2931630,0.54863,0.06219,0.61082,66179990,4652,0.02931399657207564,0.04429783080958459,417.0249355116079
1100,147-106-03,Tehuacana,Limestone,,,,0.2935,0,0.2935,6017604,311,0,0,0
1101,014-109-03,Temple,Bell,65335000,25414749.3750003,90749749.3750003,0.3273,0.262,0.5893,2171702418,54447,0.03008469275462215,0.0417873777838195,1199.9742869212262
1102,210-103-03,Tenaha,Shelby,,,,0.34,0,0.34,13744445,1061,0,0,0
1103,129-106-03,Terrell,Kaufman,14385000,5838340,20223340,0.4671,0.1829,0.65,627928756,15147,0.022908649846894415,0.03220642438614485,949.6930085165379
1104,015-119-03,Terrell Hills,Bexar,5525000,1825695.83333,7350695.83333,0.468796,0.063962,0.532758,608096232,5044,0.009085732996286679,0.012088047000643148,1095.360824742268
